"Gene_name" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "GENENAME" "SYMBOL" "Biotype"
"ENSMUSG00000002771" 0.763801342252272 3.12710181882255 3.53145935573721 0.88549845936702 0.375887850173247 0.990673453696216 "glutamate receptor, ionotropic, NMDA2D (epsilon 4)" "Grin2d" "protein_coding"
"ENSMUSG00000002984" 1.27783942900761 2.12881107302377 2.80149894365548 0.759882875503081 0.447324598551452 0.990673453696216 "translocase of outer mitochondrial membrane 40 homolog (yeast)" "Tomm40" "protein_coding"
"ENSMUSG00000002985" 0.75 3.10329826835196 3.87819820052177 0.800190734948626 0.423600296991309 0.990673453696216 "apolipoprotein E" "Apoe" "protein_coding"
"ENSMUSG00000003154" 1.83280805351363 4.38510009059499 2.60741811298017 1.6817786410109 0.0926117719617272 0.990673453696216 "forkhead box J2" "Foxj2" "protein_coding"
"ENSMUSG00000003199" 1.25023674450307 2.09642472104675 2.81862112166804 0.74377670163988 0.457011577439145 0.990673453696216 "MPN domain containing" "Mpnd" "protein_coding"
"ENSMUSG00000003269" 0.75 3.10329826835196 3.87819820052177 0.800190734948626 0.423600296991309 0.990673453696216 "cytohesin 2" "Cyth2" "protein_coding"
"ENSMUSG00000003464" 1.30520536900909 3.89570879023473 2.9056325249657 1.34074379907374 0.180003648820327 0.990673453696216 "peroxisomal biogenesis factor 19" "Pex19" "protein_coding"
"ENSMUSG00000003527" 1.27783942900761 2.12881107302377 2.80149894365548 0.759882875503081 0.447324598551452 0.990673453696216 "DiGeorge syndrome critical region gene 14" "Dgcr14" "protein_coding"
"ENSMUSG00000003541" 1.51403808675534 2.42798129354075 2.61959693919211 0.926853004450962 0.354002860354904 0.990673453696216 "immediate early response 3" "Ier3" "protein_coding"
"ENSMUSG00000003545" 2.26693967743908 3.09176562607458 2.32808191314245 1.32803128988761 0.184167770316399 0.990673453696216 "FBJ osteosarcoma oncogene B" "Fosb" "protein_coding"
"ENSMUSG00000003662" 0.75 3.10329826835196 3.87819820052177 0.800190734948626 0.423600296991309 0.990673453696216 "cytosolic iron-sulfur protein assembly 1" "Ciao1" "protein_coding"
"ENSMUSG00000003721" 1.27760268450454 3.86861841858543 2.88679998104526 1.34010615352182 0.180210835800212 0.990673453696216 "insulin induced gene 2" "Insig2" "protein_coding"
"ENSMUSG00000003746" 1.51693967743908 2.42315555699245 2.61790970829873 0.925607002147968 0.354650253126607 0.990673453696216 "mannosidase 1, alpha" "Man1a" "protein_coding"
"ENSMUSG00000003848" 0.763801342252272 3.12710181882255 3.53145935573721 0.88549845936702 0.375887850173247 0.990673453696216 "NIN1/RPN12 binding protein 1 homolog" "Nob1" "protein_coding"
"ENSMUSG00000003868" 1.51380134225227 4.11551973721353 2.76343400114512 1.4892773757246 0.136414342801293 0.990673453696216 "RuvB-like protein 2" "Ruvbl2" "protein_coding"
"ENSMUSG00000004462" 1.02760268450454 3.55348042991726 3.13153543127608 1.13474061140328 0.25648401607943 0.990673453696216 "TBCC domain containing 1" "Tbccd1" "protein_coding"
"ENSMUSG00000004637" 1.26693967743908 2.10739942237193 2.78272661800089 0.757314573677343 0.448861421754293 0.990673453696216 "WW domain-containing oxidoreductase" "Wwox" "protein_coding"
"ENSMUSG00000005823" 0.75 3.10329826835196 3.87819820052177 0.800190734948626 0.423600296991309 0.990673453696216 "G protein-coupled receptor 108" "Gpr108" "protein_coding"
"ENSMUSG00000005907" 1.27783942900761 2.12881107302377 2.80149894365548 0.759882875503081 0.447324598551452 0.990673453696216 "peroxisomal biogenesis factor 1" "Pex1" "protein_coding"
"ENSMUSG00000006010" 2.78387935487817 2.27223048847462 1.95341133828629 1.16321147724474 0.244743711039327 0.990673453696216 "cDNA sequence BC003331" "BC003331" "protein_coding"
"ENSMUSG00000006095" 1.30520536900909 3.89570879023473 2.9056325249657 1.34074379907374 0.180003648820327 0.990673453696216 "tubulin folding cofactor B" "Tbcb" "protein_coding"
"ENSMUSG00000006392" 1.04140402675682 3.5703660031993 3.14455901306042 1.13541071685103 0.256203271480394 0.990673453696216 "mediator complex subunit 8" "Med8" "protein_coding"
"ENSMUSG00000006527" 1.8083437041959 2.71477806822913 2.52297557643088 1.07602233394173 0.281917268083051 0.990673453696216 "Scm-like with four mbt domains 1" "Sfmbt1" "protein_coding"
"ENSMUSG00000006728" 0.777602684504544 3.14968204797284 3.50895841732752 0.897611676564605 0.369392611735322 0.990673453696216 "cyclin-dependent kinase 4" "Cdk4" "protein_coding"
"ENSMUSG00000006818" 1.01380134225227 3.53640116161023 3.17258448887931 1.11467517224717 0.264989644073613 0.990673453696216 "superoxide dismutase 2, mitochondrial" "Sod2" "protein_coding"
"ENSMUSG00000008604" 2.7700780126259 2.26484058698975 1.96684057203268 1.15151203366173 0.249521647500716 0.990673453696216 "ubiquilin 4" "Ubqln4" "protein_coding"
"ENSMUSG00000009733" 0.763801342252272 3.12710181882255 3.53145935573721 0.88549845936702 0.375887850173247 0.990673453696216 "transcription factor CP2" "Tfcp2" "protein_coding"
"ENSMUSG00000011114" 1.30520536900909 3.89570879023473 2.9056325249657 1.34074379907374 0.180003648820327 0.990673453696216 "transforming growth factor beta regulated gene 1" "Tbrg1" "protein_coding"
"ENSMUSG00000013089" 1.25023674450307 2.09642472104675 2.81862112166804 0.74377670163988 0.457011577439145 0.990673453696216 "ets variant 5" "Etv5" "protein_coding"
"ENSMUSG00000013160" 1.26693967743908 2.10739942237193 2.78272661800089 0.757314573677343 0.448861421754293 0.990673453696216 "ATPase, H+ transporting, lysosomal V0 subunit D1" "Atp6v0d1" "protein_coding"
"ENSMUSG00000014504" 0.763801342252272 3.12710181882255 3.53145935573721 0.88549845936702 0.375887850173247 0.990673453696216 "signal recognition particle 19" "Srp19" "protein_coding"
"ENSMUSG00000014873" 0.763801342252272 3.12710181882255 3.53145935573721 0.88549845936702 0.375887850173247 0.990673453696216 "surfeit gene 2" "Surf2" "protein_coding"
"ENSMUSG00000015127" 2.01403808675534 2.90557533047184 2.40406450526057 1.20860955440832 0.226812884006469 0.990673453696216 "unkempt family like zinc finger" "Unkl" "protein_coding"
"ENSMUSG00000015143" 1.73933699293454 2.65814347822381 2.72283409697684 0.976241439452792 0.328944832192312 0.990673453696216 "actinin, alpha 1" "Actn1" "protein_coding"
"ENSMUSG00000015189" 3.58594638870044 3.81214507691031 2.03825053256027 1.8703025050222 0.0614418218880252 0.990673453696216 "CAS1 domain containing 1" "Casd1" "protein_coding"
"ENSMUSG00000015340" 1.76403808675534 2.68648797094599 2.49797793144809 1.07546505400415 0.28216656985456 0.990673453696216 "cytochrome b-245, beta polypeptide" "Cybb" "protein_coding"
"ENSMUSG00000015377" 0.777602684504544 3.14968204797284 3.50895841732752 0.897611676564605 0.369392611735322 0.990673453696216 "DENN/MADD domain containing 6B" "Dennd6b" "protein_coding"
"ENSMUSG00000015971" 1.26380134225227 3.85484173020594 2.93444934868696 1.31365079854959 0.188963745444367 0.990673453696216 "ARP8 actin-related protein 8" "Actr8" "protein_coding"
"ENSMUSG00000016409" 1.54454236194363 2.44914783591716 2.64078345110299 0.927432287147291 0.35370213346503 0.990673453696216 "NFKB activating protein" "Nkap" "protein_coding"
"ENSMUSG00000016477" 1.01380134225227 3.53640116161023 3.17258448887931 1.11467517224717 0.264989644073613 0.990673453696216 "E2F transcription factor 3" "E2f3" "protein_coding"
"ENSMUSG00000016487" 2.58280805351363 4.88219335923046 2.27943929181333 2.14183960799702 0.0322063909610648 0.990673453696216 "PTPRF interacting protein, binding protein 1 (liprin beta 1)" "Ppfibp1" "protein_coding"
"ENSMUSG00000016664" 1.51403808675534 2.42798129354075 2.61959693919211 0.926853004450962 0.354002860354904 0.990673453696216 "protein kinase C and casein kinase substrate in neurons 2" "Pacsin2" "protein_coding"
"ENSMUSG00000017697" 0.791404026756816 3.1727659323995 3.79980289747952 0.834981712999917 0.403728004781175 0.990673453696216 "adenosine deaminase" "Ada" "protein_coding"
"ENSMUSG00000018008" 1.26403808675534 2.11267886347864 2.78486854477985 0.758627859630498 0.44807520221081 0.990673453696216 "cytohesin 4" "Cyth4" "protein_coding"
"ENSMUSG00000018286" 1.26403808675534 2.11267886347864 2.78486854477985 0.758627859630498 0.44807520221081 0.990673453696216 "proteasome (prosome, macropain) subunit, beta type 6" "Psmb6" "protein_coding"
"ENSMUSG00000018415" 1.29164077125988 2.14589781370524 2.99590430554783 0.716277155358888 0.473820229844832 0.990673453696216 "GID complex subunit 4, VID24 homolog" "Gid4" "protein_coding"
"ENSMUSG00000018537" 0.777602684504544 3.14968204797284 3.50895841732752 0.897611676564605 0.369392611735322 0.990673453696216 "polycomb group ring finger 2" "Pcgf2" "protein_coding"
"ENSMUSG00000018661" 1.28074101969136 2.12347519970818 2.7993799236802 0.758551985654224 0.448120604070607 0.990673453696216 "component of oligomeric golgi complex 1" "Cog1" "protein_coding"
"ENSMUSG00000019261" 1.04140402675682 3.5703660031993 3.14455901306042 1.13541071685103 0.256203271480394 0.990673453696216 "microtubule-associated protein 1S" "Map1s" "protein_coding"
"ENSMUSG00000019842" 1.27760268450454 3.86861841858543 2.88679998104526 1.34010615352182 0.180210835800212 0.990673453696216 "TRAF3 interacting protein 2" "Traf3ip2" "protein_coding"
"ENSMUSG00000019857" 1.02760268450454 3.55348042991726 3.13153543127608 1.13474061140328 0.25648401607943 0.990673453696216 "anti-silencing function 1A histone chaperone" "Asf1a" "protein_coding"
"ENSMUSG00000019857" 1.02760268450454 3.55348042991726 3.13153543127608 1.13474061140328 0.25648401607943 0.990673453696216 "predicted gene 3902" "Gm3902" "protein_coding"
"ENSMUSG00000019861" 2.54768069713044 2.11389932121295 2.02424906584131 1.04428815449861 0.296352091660292 0.990673453696216 "golgi associated PDZ and coiled-coil motif containing" "Gopc" "protein_coding"
"ENSMUSG00000020023" 1.25023674450307 2.09642472104675 2.81862112166804 0.74377670163988 0.457011577439145 0.990673453696216 "transmembrane and coiled coil domains 3" "Tmcc3" "protein_coding"
"ENSMUSG00000020038" 0.791404026756816 3.1727659323995 3.79980289747952 0.834981712999917 0.403728004781175 0.990673453696216 "cryptochrome 1 (photolyase-like)" "Cry1" "protein_coding"
"ENSMUSG00000020056" 1.25313833518681 2.09105322253599 2.81643882141869 0.742445817261776 0.457817268515054 0.990673453696216 "WASH complex subunit 3" "Washc3" "protein_coding"
"ENSMUSG00000020078" 2.04164077125988 2.92442171322867 2.38035580159999 1.2285649528793 0.219234962511106 0.990673453696216 "VPS26 retromer complex component A" "Vps26a" "protein_coding"
"ENSMUSG00000020107" 1.02760268450454 3.55348042991726 3.13153543127608 1.13474061140328 0.25648401607943 0.990673453696216 "anaphase promoting complex subunit 16" "Anapc16" "protein_coding"
"ENSMUSG00000020163" 1.04140402675682 3.5703660031993 3.14455901306042 1.13541071685103 0.256203271480394 0.990673453696216 "ubiquinol-cytochrome c reductase, complex III subunit XI" "Uqcr11" "protein_coding"
"ENSMUSG00000020224" 1.25023674450307 2.09642472104675 2.81862112166804 0.74377670163988 0.457011577439145 0.990673453696216 "LLP homolog, long-term synaptic facilitation (Aplysia)" "Llph" "protein_coding"
"ENSMUSG00000020420" 0.777602684504544 3.14968204797284 3.50895841732752 0.897611676564605 0.369392611735322 0.990673453696216 "zinc finger protein 607A" "Zfp607a" "protein_coding"
"ENSMUSG00000020485" 0.763801342252272 3.12710181882255 3.53145935573721 0.88549845936702 0.375887850173247 0.990673453696216 "suppressor of Ty 4A" "Supt4a" "protein_coding"
"ENSMUSG00000020485" 0.763801342252272 3.12710181882255 3.53145935573721 0.88549845936702 0.375887850173247 0.990673453696216 "suppressor of Ty 4B" "Supt4b" "protein_coding"
"ENSMUSG00000020521" 2.75627667037362 2.25727882150557 1.99463021961056 1.13167784149299 0.257769900682971 0.990673453696216 "ring finger protein, transmembrane 1" "Rnft1" "protein_coding"
"ENSMUSG00000020599" 1.26693967743908 2.10739942237193 2.78272661800089 0.757314573677343 0.448861421754293 0.990673453696216 "regulator of G-protein signaling 9" "Rgs9" "protein_coding"
"ENSMUSG00000020646" 2.55567885801522 2.13226043370853 2.04617885558265 1.0420694299968 0.297379490439877 0.990673453696216 "membrane bound O-acyltransferase domain containing 2" "Mboat2" "protein_coding"
"ENSMUSG00000020658" 1.25313833518681 2.09105322253599 2.81643882141869 0.742445817261776 0.457817268515054 0.990673453696216 "EFR3 homolog B" "Efr3b" "protein_coding"
"ENSMUSG00000020844" 1.48643540225079 2.40061561091719 2.85838525240146 0.839850264725626 0.40099234651549 0.990673453696216 "nucleoredoxin" "Nxn" "protein_coding"
"ENSMUSG00000020903" 1.01380134225227 3.53640116161023 3.17258448887931 1.11467517224717 0.264989644073613 0.990673453696216 "syntaxin 8" "Stx8" "protein_coding"
"ENSMUSG00000020941" 1.02760268450454 3.55348042991726 3.13153543127608 1.13474061140328 0.25648401607943 0.990673453696216 "mitogen-activated protein kinase kinase kinase 14" "Map3k14" "protein_coding"
"ENSMUSG00000020946" 1.75313833518681 2.67070892485817 2.54167253404686 1.05076829885944 0.29336501885556 0.990673453696216 "golgi SNAP receptor complex member 2" "Gosr2" "protein_coding"
"ENSMUSG00000020973" 0.777602684504544 3.14968204797284 3.50895841732752 0.897611676564605 0.369392611735322 0.990673453696216 "dynein, axonemal assembly factor 2" "Dnaaf2" "protein_coding"
"ENSMUSG00000020978" 2.01693967743908 2.90140334278611 2.40287783424479 1.20747018489103 0.227251120560491 0.990673453696216 "kelch domain containing 2" "Klhdc2" "protein_coding"
"ENSMUSG00000021124" 1.27783942900761 2.12881107302377 2.80149894365548 0.759882875503081 0.447324598551452 0.990673453696216 "vesicle transport through interaction with t-SNAREs 1B" "Vti1b" "protein_coding"
"ENSMUSG00000021482" 1.01380134225227 3.53640116161023 3.17258448887931 1.11467517224717 0.264989644073613 0.990673453696216 "AhpC/TSA antioxidant enzyme domain containing 1" "Aaed1" "protein_coding"
"ENSMUSG00000021537" 1.23933699293454 2.07313458718077 3.03368321957967 0.683372137802841 0.494371721304797 0.990673453696216 "centrin 3" "Cetn3" "protein_coding"
"ENSMUSG00000021703" 1.02760268450454 3.55348042991726 3.13153543127608 1.13474061140328 0.25648401607943 0.990673453696216 "serine incorporator 5" "Serinc5" "protein_coding"
"ENSMUSG00000021707" 1.27760268450454 3.86861841858543 2.88679998104526 1.34010615352182 0.180210835800212 0.990673453696216 "dihydrofolate reductase" "Dhfr" "protein_coding"
"ENSMUSG00000021728" 1.26380134225227 3.85484173020594 2.93444934868696 1.31365079854959 0.188963745444367 0.990673453696216 "embigin" "Emb" "protein_coding"
"ENSMUSG00000021823" 1.23933699293454 2.07313458718077 3.03368321957967 0.683372137802841 0.494371721304797 0.990673453696216 "vinculin" "Vcl" "protein_coding"
"ENSMUSG00000021916" 0.75 3.10329826835196 3.87819820052177 0.800190734948626 0.423600296991309 0.990673453696216 "glycosyltransferase 8 domain containing 1" "Glt8d1" "protein_coding"
"ENSMUSG00000021936" 1.26403808675534 2.11267886347864 2.78486854477985 0.758627859630498 0.44807520221081 0.990673453696216 "mitogen-activated protein kinase 8" "Mapk8" "protein_coding"
"ENSMUSG00000021975" 1.02760268450454 3.55348042991726 3.13153543127608 1.13474061140328 0.25648401607943 0.990673453696216 "integrator complex subunit 9" "Ints9" "protein_coding"
"ENSMUSG00000022008" 1.29454236194363 2.14001581739735 2.99354556979427 0.714876646272141 0.474685268799211 0.990673453696216 "GPALPP motifs containing 1" "Gpalpp1" "protein_coding"
"ENSMUSG00000022015" 1.54164077125988 2.45405633058664 2.64244304124196 0.928707371279127 0.353040759606591 0.990673453696216 "tumor necrosis factor (ligand) superfamily, member 11" "Tnfsf11" "protein_coding"
"ENSMUSG00000022075" 1.52783942900761 2.44099113963957 2.61346790094673 0.934004637575736 0.350301500778113 0.990673453696216 "Rho-related BTB domain containing 2" "Rhobtb2" "protein_coding"
"ENSMUSG00000022175" 2.48667214675386 2.09100442617149 2.10920388416215 0.991371408839462 0.321504255894407 0.990673453696216 "low-density lipoprotein receptor-related protein 10" "Lrp10" "protein_coding"
"ENSMUSG00000022351" 1.23933699293454 2.07313458718077 3.03368321957967 0.683372137802841 0.494371721304797 0.990673453696216 "squalene epoxidase" "Sqle" "protein_coding"
"ENSMUSG00000022359" 0.791404026756816 3.1727659323995 3.79980289747952 0.834981712999917 0.403728004781175 0.990673453696216 "WDYHV motif containing 1" "Wdyhv1" "protein_coding"
"ENSMUSG00000022369" 1.27783942900761 2.12881107302377 2.80149894365548 0.759882875503081 0.447324598551452 0.990673453696216 "Mdm2, transformed 3T3 cell double minute p53 binding protein" "Mtbp" "protein_coding"
"ENSMUSG00000022437" 1.27760268450454 3.86861841858543 2.88679998104526 1.34010615352182 0.180210835800212 0.990673453696216 "SAMM50 sorting and assembly machinery component" "Samm50" "protein_coding"
"ENSMUSG00000022453" 0.791404026756816 3.1727659323995 3.79980289747952 0.834981712999917 0.403728004781175 0.990673453696216 "N-acetyl galactosaminidase, alpha" "Naga" "protein_coding"
"ENSMUSG00000022551" 0.763801342252272 3.12710181882255 3.53145935573721 0.88549845936702 0.375887850173247 0.990673453696216 "cytochrome c-1" "Cyc1" "protein_coding"
"ENSMUSG00000022807" 1.25023674450307 2.09642472104675 2.81862112166804 0.74377670163988 0.457011577439145 0.990673453696216 "oxysterol binding protein-like 11" "Osbpl11" "protein_coding"
"ENSMUSG00000022956" 0.75 3.10329826835196 3.87819820052177 0.800190734948626 0.423600296991309 0.990673453696216 "ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit" "Atp5o" "protein_coding"
"ENSMUSG00000023027" 4.84245980357713 2.02592298545814 1.44224642473603 1.40469960660775 0.160110622808269 0.990673453696216 "activating transcription factor 1" "Atf1" "protein_coding"
"ENSMUSG00000023044" 1.02760268450454 3.55348042991726 3.13153543127608 1.13474061140328 0.25648401607943 0.990673453696216 "cysteine sulfinic acid decarboxylase" "Csad" "protein_coding"
"ENSMUSG00000023079" 0.763801342252272 3.12710181882255 3.53145935573721 0.88549845936702 0.375887850173247 0.990673453696216 "general transcription factor II I repeat domain-containing 1" "Gtf2ird1" "protein_coding"
"ENSMUSG00000023089" 1.05520536900909 3.58789880731466 3.40122490286022 1.05488431661707 0.291478235899702 0.990673453696216 "NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5" "Ndufa5" "protein_coding"
"ENSMUSG00000023120" 0.777602684504544 3.14968204797284 3.50895841732752 0.897611676564605 0.369392611735322 0.990673453696216 "predicted gene 853" "Gm853" "protein_coding"
"ENSMUSG00000023341" 1.50023674450307 2.41476767313727 2.66101929218611 0.907459664132487 0.364163770426856 0.990673453696216 "MX dynamin-like GTPase 2" "Mx2" "polymorphic_pseudogene"
"ENSMUSG00000023965" 1.55520536900909 4.14972355609273 2.69870150570487 1.53767415452228 0.124128306088508 0.990673453696216 "F-box and leucine-rich repeat protein 17" "Fbxl17" "protein_coding"
"ENSMUSG00000024056" 2.50627667037362 2.08914168201211 2.05483283938307 1.01669665871183 0.309297755742508 0.990673453696216 "NDC80 kinetochore complex component" "Ndc80" "protein_coding"
"ENSMUSG00000024067" 1.26403808675534 2.11267886347864 2.78486854477985 0.758627859630498 0.44807520221081 0.990673453696216 "dpy-30, histone methyltransferase complex regulatory subunit" "Dpy30" "protein_coding"
"ENSMUSG00000024213" 2.53097776419442 2.11077340954595 1.93733807844491 1.08952249121137 0.275923542159396 0.990673453696216 "nudix (nucleotide diphosphate linked moiety X)-type motif 3" "Nudt3" "protein_coding"
"ENSMUSG00000024273" 1 3.51826071846084 3.46681280746311 1.01484011795704 0.310182046719893 0.990673453696216 "RIKEN cDNA 2700062C07 gene" "2700062C07Rik" "protein_coding"
"ENSMUSG00000024493" 3.54454236194363 3.79665623024459 2.05687648323074 1.84583579091788 0.0649160520571964 0.990673453696216 "leucyl-tRNA synthetase" "Lars" "protein_coding"
"ENSMUSG00000024524" 1.25313833518681 2.09105322253599 2.81643882141869 0.742445817261776 0.457817268515054 0.990673453696216 "guanine nucleotide binding protein, alpha stimulating, olfactory type" "Gnal" "protein_coding"
"ENSMUSG00000024622" 1.28074101969136 2.12347519970818 2.7993799236802 0.758551985654224 0.448120604070607 0.990673453696216 "HMG box domain containing 3" "Hmgxb3" "protein_coding"
"ENSMUSG00000024792" 1.23643540225079 2.07909549503173 3.03618445633986 0.684772458633193 0.493487517306626 0.990673453696216 "zinc finger like protein 1" "Zfpl1" "protein_coding"
"ENSMUSG00000024843" 1.51693967743908 2.42315555699245 2.61790970829873 0.925607002147968 0.354650253126607 0.990673453696216 "choline kinase alpha" "Chka" "protein_coding"
"ENSMUSG00000024999" 1.51693967743908 2.42315555699245 2.61790970829873 0.925607002147968 0.354650253126607 0.990673453696216 "NOC3 like DNA replication regulator" "Noc3l" "protein_coding"
"ENSMUSG00000025086" 1.50313833518681 2.40981458486179 2.65930089881247 0.906183495796926 0.364838737106375 0.990673453696216 "TruB pseudouridine (psi) synthase family member 1" "Trub1" "protein_coding"
"ENSMUSG00000025133" 2.04140402675682 4.54498741006914 2.45358016862027 1.85239001692165 0.0639698378067414 0.990673453696216 "integrator complex subunit 4" "Ints4" "protein_coding"
"ENSMUSG00000025154" 2.54187751576295 2.12399754919806 2.02631446319453 1.04820726880147 0.294543122323367 0.990673453696216 "Rho GTPase activating protein 19" "Arhgap19" "protein_coding"
"ENSMUSG00000025178" 1.04140402675682 3.5703660031993 3.14455901306042 1.13541071685103 0.256203271480394 0.990673453696216 "phosphatidylinositol 4-kinase type 2 alpha" "Pi4k2a" "protein_coding"
"ENSMUSG00000025209" 1.25313833518681 2.09105322253599 2.81643882141869 0.742445817261776 0.457817268515054 0.990673453696216 "twinkle mtDNA helicase" "Twnk" "protein_coding"
"ENSMUSG00000025986" 2.26693967743908 3.09176562607458 2.32808191314245 1.32803128988761 0.184167770316399 0.990673453696216 "solute carrier family 39 (zinc transporter), member 10" "Slc39a10" "protein_coding"
"ENSMUSG00000026192" 0.777602684504544 3.14968204797284 3.50895841732752 0.897611676564605 0.369392611735322 0.990673453696216 "5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase" "Atic" "protein_coding"
"ENSMUSG00000026201" 0.777602684504544 3.14968204797284 3.50895841732752 0.897611676564605 0.369392611735322 0.990673453696216 "serine/threonine kinase 16" "Stk16" "protein_coding"
"ENSMUSG00000026463" 1.27783942900761 2.12881107302377 2.80149894365548 0.759882875503081 0.447324598551452 0.990673453696216 "ATPase, Ca++ transporting, plasma membrane 4" "Atp2b4" "protein_coding"
"ENSMUSG00000026603" 0.75 3.10329826835196 3.87819820052177 0.800190734948626 0.423600296991309 0.990673453696216 "SET and MYND domain containing 2" "Smyd2" "protein_coding"
"ENSMUSG00000026632" 1.51693967743908 2.42315555699245 2.61790970829873 0.925607002147968 0.354650253126607 0.990673453696216 "TatD DNase domain containing 3" "Tatdn3" "protein_coding"
"ENSMUSG00000026641" 1.29140402675682 3.88217781532065 2.87722690050828 1.34927760290119 0.177247816783404 0.990673453696216 "upstream transcription factor 1" "Usf1" "protein_coding"
"ENSMUSG00000026662" 1.51403808675534 2.42798129354075 2.61959693919211 0.926853004450962 0.354002860354904 0.990673453696216 "selenophosphate synthetase 1" "Sephs1" "protein_coding"
"ENSMUSG00000027247" 2.55858044869897 2.12680944202156 1.96031747047234 1.08493112674709 0.277952160597491 0.990673453696216 "Rho GTPase activating protein 1" "Arhgap1" "protein_coding"
"ENSMUSG00000027519" 1.02760268450454 3.55348042991726 3.13153543127608 1.13474061140328 0.25648401607943 0.990673453696216 "RAB22A, member RAS oncogene family" "Rab22a" "protein_coding"
"ENSMUSG00000027624" 1.28074101969136 2.12347519970818 2.7993799236802 0.758551985654224 0.448120604070607 0.990673453696216 "erythrocyte membrane protein band 4.1 like 1" "Epb41l1" "protein_coding"
"ENSMUSG00000027835" 1.50023674450307 2.41476767313727 2.66101929218611 0.907459664132487 0.364163770426856 0.990673453696216 "programmed cell death 10" "Pdcd10" "protein_coding"
"ENSMUSG00000027905" 1.77783942900761 2.69743193076461 2.48273595897175 1.086475555734 0.277268649887219 0.990673453696216 "DEAD (Asp-Glu-Ala-Asp) box polypeptide 20" "Ddx20" "protein_coding"
"ENSMUSG00000028057" 1.27760268450454 3.86861841858543 2.88679998104526 1.34010615352182 0.180210835800212 0.990673453696216 "Ras-like without CAAX 1" "Rit1" "protein_coding"
"ENSMUSG00000028066" 1.04140402675682 3.5703660031993 3.14455901306042 1.13541071685103 0.256203271480394 0.990673453696216 "polyamine-modulated factor 1" "Pmf1" "protein_coding"
"ENSMUSG00000028114" 1.23643540225079 2.07909549503173 3.03618445633986 0.684772458633193 0.493487517306626 0.990673453696216 "methyltransferase like 14" "Mettl14" "protein_coding"
"ENSMUSG00000028127" 2.05544211351215 2.93381643441252 2.3932851699831 1.22585326279076 0.220253899376224 0.990673453696216 "ATP-binding cassette, sub-family D (ALD), member 3" "Abcd3" "protein_coding"
"ENSMUSG00000028212" 1.04140402675682 3.5703660031993 3.14455901306042 1.13541071685103 0.256203271480394 0.990673453696216 "cyclin E2" "Ccne2" "protein_coding"
"ENSMUSG00000028266" 1.52760268450454 4.12709450270491 2.71260104360516 1.52145281829569 0.128146242864308 0.990673453696216 "LIM domain only 4" "Lmo4" "protein_coding"
"ENSMUSG00000028328" 1.83280805351363 4.38510009059499 2.60741811298017 1.6817786410109 0.0926117719617272 0.990673453696216 "tropomodulin 1" "Tmod1" "protein_coding"
"ENSMUSG00000028345" 2.02783942900761 2.91504185820735 2.38428191721503 1.2226078791942 0.221477835719364 0.990673453696216 "testis expressed gene 10" "Tex10" "protein_coding"
"ENSMUSG00000028414" 1.50023674450307 2.41476767313727 2.66101929218611 0.907459664132487 0.364163770426856 0.990673453696216 "fukutin" "Fktn" "protein_coding"
