"Gene_name" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "GENENAME" "SYMBOL" "Biotype"
"ENSMUSG00000017561" 2.16659394748469 2.98005704316517 2.12820237454127 1.40026957906553 0.161432606919637 0.999916699096417 "cytokine receptor-like factor 3" "Crlf3" "protein_coding"
"ENSMUSG00000018196" 1.22436085508457 3.74277348533633 3.06350357698472 1.22172975852053 0.22180983884321 0.999916699096417 "glutaredoxin 2 (thioltransferase)" "Glrx2" "protein_coding"
"ENSMUSG00000019214" 1.47436085508457 4.01011917470155 2.72358354534687 1.47236870392784 0.140921339600873 0.999916699096417 "CTF18, chromosome transmission fidelity factor 18" "Chtf18" "protein_coding"
"ENSMUSG00000019235" 0.737180427542287 3.01064179896769 4.32184943082646 0.696609599004926 0.486047146975843 0.999916699096417 "ribosomal protein S6 kinase-like 1" "Rps6kl1" "protein_coding"
"ENSMUSG00000019927" 1.71628073665698 2.51484682199364 2.39788638026426 1.04877647360276 0.294281007845162 0.999916699096417 "ubiquitin-conjugating enzyme E2D 1" "Ube2d1" "protein_coding"
"ENSMUSG00000020038" 1.22436085508457 3.74277348533633 3.06350357698472 1.22172975852053 0.22180983884321 0.999916699096417 "cryptochrome 1 (photolyase-like)" "Cry1" "protein_coding"
"ENSMUSG00000020261" 0.724360855084575 2.98733692424525 4.37125468801008 0.683404911738321 0.494351017194224 0.999916699096417 "solute carrier family 36 (proton/amino acid symporter), member 1" "Slc36a1" "protein_coding"
"ENSMUSG00000020715" 1.95505266485783 2.81012969594139 2.25171538611799 1.24799506778968 0.212032863433536 0.999916699096417 "endoplasmic reticulum (ER) to nucleus signalling 1" "Ern1" "protein_coding"
"ENSMUSG00000020743" 1.44223309240011 2.30891781837644 2.64187358747839 0.873969833121445 0.38213468240578 0.999916699096417 "MIF4G domain containing" "Mif4gd" "protein_coding"
"ENSMUSG00000020781" 0.974360855084575 3.41408507714504 3.56492576563843 0.957687565349239 0.338220328845329 0.999916699096417 "tRNA splicing endonuclease subunit 54" "Tsen54" "protein_coding"
"ENSMUSG00000020847" 1.46787223731554 2.33466655181517 2.65333191462211 0.87989992467553 0.378913525540329 0.999916699096417 "rabphilin 3A-like (without C2 domains)" "Rph3al" "protein_coding"
"ENSMUSG00000021190" 0.737180427542287 3.01064179896769 4.32184943082646 0.696609599004926 0.486047146975843 0.999916699096417 "legumain" "Lgmn" "protein_coding"
"ENSMUSG00000021238" 0.948721710169149 3.37848605101611 4.00361613941155 0.843858635136953 0.398748405341701 0.999916699096417 "aldehyde dehydrogenase family 6, subfamily A1" "Aldh6a1" "protein_coding"
"ENSMUSG00000021710" 1.44223309240011 2.30891781837644 2.64187358747839 0.873969833121445 0.38213468240578 0.999916699096417 "neurolysin (metallopeptidase M3 family)" "Nln" "protein_coding"
"ENSMUSG00000021866" 0.737180427542287 3.01064179896769 4.32184943082646 0.696609599004926 0.486047146975843 0.999916699096417 "annexin A11" "Anxa11" "protein_coding"
"ENSMUSG00000021982" 1.89095480256926 2.77038201078421 3.72290403715879 0.744145426025669 0.456788499981343 0.999916699096417 "cytidine and dCMP deaminase domain containing 1" "Cdadc1" "protein_coding"
"ENSMUSG00000022231" 1.6794135199424 2.56577718257148 2.42701525936841 1.05717389813164 0.290432230015726 0.999916699096417 "sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A" "Sema5a" "protein_coding"
"ENSMUSG00000022514" 0.961541282626862 3.39672929626352 3.62088329477235 0.93809411122627 0.348196047842304 0.999916699096417 "interleukin 1 receptor accessory protein" "Il1rap" "protein_coding"
"ENSMUSG00000022674" 0.724360855084575 2.98733692424525 4.37125468801008 0.683404911738321 0.494351017194224 0.999916699096417 "ubiquitin-conjugating enzyme E2 variant 2" "Ube2v2" "protein_coding"
"ENSMUSG00000022849" 0.724360855084575 2.98733692424525 4.37125468801008 0.683404911738321 0.494351017194224 0.999916699096417 "Hspb associated protein 1" "Hspbap1" "protein_coding"
"ENSMUSG00000023191" 0.737180427542287 3.01064179896769 4.32184943082646 0.696609599004926 0.486047146975843 0.999916699096417 "prolyl 3-hydroxylase 3" "P3h3" "protein_coding"
"ENSMUSG00000024078" 0.737180427542287 3.01064179896769 4.32184943082646 0.696609599004926 0.486047146975843 0.999916699096417 "tetratricopeptide repeat domain 27" "Ttc27" "protein_coding"
"ENSMUSG00000024165" 1.4919198815724 2.26300326814742 2.59208949125176 0.873042105909151 0.382640127813874 0.999916699096417 "Jupiter microtubule associated homolog 2" "Jpt2" "protein_coding"
"ENSMUSG00000024187" 0.737180427542287 3.01064179896769 4.32184943082646 0.696609599004926 0.486047146975843 0.999916699096417 "family with sequence similarity 234, member A" "Fam234a" "protein_coding"
"ENSMUSG00000024897" 0.987180427542287 3.43121047280038 3.56161420489024 0.96338633984815 0.335353678917223 0.999916699096417 "amyloid beta (A4) precursor protein binding, family A, member 1" "Apba1" "protein_coding"
"ENSMUSG00000025035" 1.22436085508457 3.74277348533633 3.06350357698472 1.22172975852053 0.22180983884321 0.999916699096417 "ADP-ribosylation factor-like 3" "Arl3" "protein_coding"
"ENSMUSG00000025198" 1.69223309240011 2.57616539235944 2.40779637941439 1.06992659943529 0.284652349061991 0.999916699096417 "ER lipid raft associated 1" "Erlin1" "protein_coding"
"ENSMUSG00000025384" 0.987180427542287 3.43121047280038 3.56161420489024 0.96338633984815 0.335353678917223 0.999916699096417 "Fanconi anemia core complex associated protein 100" "Faap100" "protein_coding"
"ENSMUSG00000025409" 0.974360855084575 3.41408507714504 3.56492576563843 0.957687565349239 0.338220328845329 0.999916699096417 "methyl-CpG binding domain protein 6" "Mbd6" "protein_coding"
"ENSMUSG00000025533" 1.50473945403011 2.27501231179518 2.61595190792584 0.86966901222546 0.384481311381957 0.999916699096417 "argininosuccinate lyase" "Asl" "protein_coding"
"ENSMUSG00000026104" 1.91659394748469 2.78352133611812 2.27032080113233 1.22604758531474 0.220180768497114 0.999916699096417 "signal transducer and activator of transcription 1" "Stat1" "protein_coding"
"ENSMUSG00000026113" 1.69223309240011 2.57616539235944 2.40779637941439 1.06992659943529 0.284652349061991 0.999916699096417 "inositol polyphosphate-4-phosphatase, type I" "Inpp4a" "protein_coding"
"ENSMUSG00000026273" 0.724360855084575 2.98733692424525 4.37125468801008 0.683404911738321 0.494351017194224 0.999916699096417 "mitochondrial transcription termination factor 4" "Mterf4" "protein_coding"
"ENSMUSG00000026577" 2.63446618480023 2.17959256669358 1.73180850158852 1.25856442250648 0.208187704283836 0.999916699096417 "basic leucine zipper nuclear factor 1" "Blzf1" "protein_coding"
"ENSMUSG00000026634" 1.73718042754229 4.24488616480869 2.52219849015403 1.68301035044607 0.0923730877444565 0.999916699096417 "angel homolog 2" "Angel2" "protein_coding"
"ENSMUSG00000026694" 0.961541282626862 3.39672929626352 3.62088329477235 0.93809411122627 0.348196047842304 0.999916699096417 "methyltransferase like 13" "Mettl13" "protein_coding"
"ENSMUSG00000026810" 0.724360855084575 2.98733692424525 4.37125468801008 0.683404911738321 0.494351017194224 0.999916699096417 "dolichol-phosphate (beta-D) mannosyltransferase 2" "Dpm2" "protein_coding"
"ENSMUSG00000026851" 1.47910030911469 2.24993115394535 2.6035096597241 0.864191590586907 0.387482651063095 0.999916699096417 "cDNA sequence BC005624" "BC005624" "protein_coding"
"ENSMUSG00000026853" 0.737180427542287 3.01064179896769 4.32184943082646 0.696609599004926 0.486047146975843 0.999916699096417 "carnitine acetyltransferase" "Crat" "protein_coding"
"ENSMUSG00000026895" 0.724360855084575 2.98733692424525 4.37125468801008 0.683404911738321 0.494351017194224 0.999916699096417 "NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 8" "Ndufa8" "protein_coding"
"ENSMUSG00000027086" 0.724360855084575 2.98733692424525 4.37125468801008 0.683404911738321 0.494351017194224 0.999916699096417 "FAST kinase domains 1" "Fastkd1" "protein_coding"
"ENSMUSG00000027238" 0.724360855084575 2.98733692424525 4.37125468801008 0.683404911738321 0.494351017194224 0.999916699096417 "FERM domain containing 5" "Frmd5" "protein_coding"
"ENSMUSG00000027254" 1.71628073665698 2.51484682199364 2.39788638026426 1.04877647360276 0.294281007845162 0.999916699096417 "microtubule-associated protein 1 A" "Map1a" "protein_coding"
"ENSMUSG00000027357" 1.95346116419926 2.73904845454837 2.24746801651467 1.21872633310975 0.222948079776975 0.999916699096417 "cardiolipin synthase 1" "Crls1" "protein_coding"
"ENSMUSG00000027455" 1.45505266485783 2.32163625099498 2.6298503388076 0.882801662412332 0.377343442145743 0.999916699096417 "NSFL1 (p97) cofactor (p47)" "Nsfl1c" "protein_coding"
"ENSMUSG00000027478" 1.45346116419926 2.21573795194029 2.85591240623676 0.775842405776013 0.437842042224885 0.999916699096417 "DNA methyltransferase 3B" "Dnmt3b" "protein_coding"
"ENSMUSG00000027562" 1.47436085508457 4.01011917470155 2.72358354534687 1.47236870392784 0.140921339600873 0.999916699096417 "carbonic anhydrase 2" "Car2" "protein_coding"
"ENSMUSG00000027601" 1.21787223731554 2.01187430283392 2.95304092848747 0.681289000577579 0.495688641844569 0.999916699096417 "mitochondrial fission regulator 1" "Mtfr1" "protein_coding"
"ENSMUSG00000027605" 0.987180427542287 3.43121047280038 3.56161420489024 0.96338633984815 0.335353678917223 0.999916699096417 "acyl-CoA synthetase short-chain family member 2" "Acss2" "protein_coding"
"ENSMUSG00000027668" 0.724360855084575 2.98733692424525 4.37125468801008 0.683404911738321 0.494351017194224 0.999916699096417 "mitofusin 1" "Mfn1" "protein_coding"
"ENSMUSG00000027752" 2.66010532971566 2.19202609588178 1.71529441241898 1.27792994602629 0.201274128099832 0.999916699096417 "exosome component 8" "Exosc8" "protein_coding"
"ENSMUSG00000027955" 1.7419198815724 2.53634623551588 2.3816126343616 1.06497009585934 0.286889462454137 0.999916699096417 "family with sequence similarity 198, member B" "Fam198b" "protein_coding"
"ENSMUSG00000028057" 0.724360855084575 2.98733692424525 4.37125468801008 0.683404911738321 0.494351017194224 0.999916699096417 "Ras-like without CAAX 1" "Rit1" "protein_coding"
"ENSMUSG00000028140" 1.96628073665698 2.74879510390039 2.22514895674313 1.23533082833417 0.216707404825355 0.999916699096417 "mitochondrial ribosomal protein L9" "Mrpl9" "protein_coding"
"ENSMUSG00000028261" 1.21787223731554 2.01187430283392 2.95304092848747 0.681289000577579 0.495688641844569 0.999916699096417 "NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 4" "Ndufaf4" "protein_coding"
"ENSMUSG00000028497" 0.961541282626862 3.39672929626352 3.62088329477235 0.93809411122627 0.348196047842304 0.999916699096417 "3-hydroxyacyl-CoA dehydratase 4" "Hacd4" "protein_coding"
"ENSMUSG00000028669" 1.4919198815724 2.26300326814742 2.59208949125176 0.873042105909151 0.382640127813874 0.999916699096417 "PITH (C-terminal proteasome-interacting domain of thioredoxin-like) domain containing 1" "Pithd1" "protein_coding"
"ENSMUSG00000028843" 0.737180427542287 3.01064179896769 4.32184943082646 0.696609599004926 0.486047146975843 0.999916699096417 "SH3 domain binding glutamic acid-rich protein-like 3" "Sh3bgrl3" "protein_coding"
"ENSMUSG00000028907" 1.73718042754229 4.24488616480869 2.52219849015403 1.68301035044607 0.0923730877444565 0.999916699096417 "UTP11 small subunit processome component" "Utp11" "protein_coding"
"ENSMUSG00000028977" 1.94064159174155 2.72813233021128 2.29551248814737 1.18846329274952 0.234650933347646 0.999916699096417 "castor zinc finger 1" "Casz1" "protein_coding"
"ENSMUSG00000029047" 0.974360855084575 3.41408507714504 3.56492576563843 0.957687565349239 0.338220328845329 0.999916699096417 "peroxisomal biogenesis factor 10" "Pex10" "protein_coding"
"ENSMUSG00000029217" 1.7419198815724 2.53634623551588 2.3816126343616 1.06497009585934 0.286889462454137 0.999916699096417 "tec protein tyrosine kinase" "Tec" "protein_coding"
"ENSMUSG00000029246" 3.83951884965806 2.12627797472577 1.38281473815212 1.53764486019809 0.124135472492911 0.999916699096417 "phosphoribosyl pyrophosphate amidotransferase" "Ppat" "protein_coding"
"ENSMUSG00000029359" 0.724360855084575 2.98733692424525 4.37125468801008 0.683404911738321 0.494351017194224 0.999916699096417 "tescalcin" "Tesc" "protein_coding"
"ENSMUSG00000029592" 0.724360855084575 2.98733692424525 4.37125468801008 0.683404911738321 0.494351017194224 0.999916699096417 "ubiquitin specific peptidase 30" "Usp30" "protein_coding"
"ENSMUSG00000029649" 1.9919198815724 2.76633665992104 2.22968634718686 1.2406842170475 0.214722427015727 0.999916699096417 "proteasome maturation protein" "Pomp" "protein_coding"
"ENSMUSG00000029676" 0.737180427542287 3.01064179896769 4.32184943082646 0.696609599004926 0.486047146975843 0.999916699096417 "protection of telomeres 1A" "Pot1a" "protein_coding"
"ENSMUSG00000029810" 2.41010532971566 2.02270629147598 1.8029654210198 1.12187747357455 0.261914539755011 0.999916699096417 "transmembrane protein 176B" "Tmem176b" "protein_coding"
"ENSMUSG00000029860" 0.724360855084575 2.98733692424525 4.37125468801008 0.683404911738321 0.494351017194224 0.999916699096417 "zyxin" "Zyx" "protein_coding"
"ENSMUSG00000030042" 0.974360855084575 3.41408507714504 3.56492576563843 0.957687565349239 0.338220328845329 0.999916699096417 "polymerase (DNA-directed), epsilon 4 (p12 subunit)" "Pole4" "protein_coding"
"ENSMUSG00000030142" 0.737180427542287 3.01064179896769 4.32184943082646 0.696609599004926 0.486047146975843 0.999916699096417 "C-type lectin domain family 4, member e" "Clec4e" "protein_coding"
"ENSMUSG00000030166" 0.737180427542287 3.01064179896769 4.32184943082646 0.696609599004926 0.486047146975843 0.999916699096417 "RAD52 homolog, DNA repair protein" "Rad52" "protein_coding"
"ENSMUSG00000030204" 2.1794135199424 2.98762264798789 2.11768909856091 1.41079379877723 0.158305423525996 0.999916699096417 "DEAD (Asp-Glu-Ala-Asp) box polypeptide 47" "Ddx47" "protein_coding"
"ENSMUSG00000030291" 1.71787223731554 2.59767004839272 2.44139370430798 1.06401111947204 0.287323662332769 0.999916699096417 "mediator complex subunit 21" "Med21" "protein_coding"
"ENSMUSG00000030609" 1.71787223731554 2.59767004839272 2.44139370430798 1.06401111947204 0.287323662332769 0.999916699096417 "apoptosis enhancing nuclease" "Aen" "protein_coding"
"ENSMUSG00000030619" 2.63446618480023 2.17959256669358 1.73180850158852 1.25856442250648 0.208187704283836 0.999916699096417 "embryonic ectoderm development" "Eed" "protein_coding"
"ENSMUSG00000030659" 0.974360855084575 3.41408507714504 3.56492576563843 0.957687565349239 0.338220328845329 0.999916699096417 "nucleobindin 2" "Nucb2" "protein_coding"
"ENSMUSG00000030802" 1.96628073665698 2.74879510390039 2.22514895674313 1.23533082833417 0.216707404825355 0.999916699096417 "branched chain ketoacid dehydrogenase kinase" "Bckdk" "protein_coding"
"ENSMUSG00000030879" 0.737180427542287 3.01064179896769 4.32184943082646 0.696609599004926 0.486047146975843 0.999916699096417 "mitochondrial ribosomal protein L17" "Mrpl17" "protein_coding"
"ENSMUSG00000030929" 1.4919198815724 2.26300326814742 2.59208949125176 0.873042105909151 0.382640127813874 0.999916699096417 "exoribonuclease 2" "Eri2" "protein_coding"
"ENSMUSG00000031174" 2.39728575725794 2.01568215446128 1.81355599316138 1.11145294772374 0.266373432420168 0.999916699096417 "retinitis pigmentosa GTPase regulator" "Rpgr" "protein_coding"
"ENSMUSG00000031516" 1.46787223731554 2.33466655181517 2.65333191462211 0.87989992467553 0.378913525540329 0.999916699096417 "dynactin 6" "Dctn6" "protein_coding"
"ENSMUSG00000031916" 1.72910030911469 2.52597708988383 2.37946937561429 1.06157159061218 0.288430216549529 0.999916699096417 "component of oligomeric golgi complex 8" "Cog8" "protein_coding"
"ENSMUSG00000032038" 1.71154128262686 4.22609986643966 2.47722238777381 1.70598323642533 0.0880112007788439 0.999916699096417 "ST3 beta-galactoside alpha-2,3-sialyltransferase 4" "St3gal4" "protein_coding"
"ENSMUSG00000032044" 0.961541282626862 3.39672929626352 3.62088329477235 0.93809411122627 0.348196047842304 0.999916699096417 "RNA pseudouridylate synthase domain containing 4" "Rpusd4" "protein_coding"
"ENSMUSG00000032288" 0.724360855084575 2.98733692424525 4.37125468801008 0.683404911738321 0.494351017194224 0.999916699096417 "IMP3, U3 small nucleolar ribonucleoprotein" "Imp3" "protein_coding"
"ENSMUSG00000032431" 0.987180427542287 3.43121047280038 3.56161420489024 0.96338633984815 0.335353678917223 0.999916699096417 "cartilage associated protein" "Crtap" "protein_coding"
"ENSMUSG00000032436" 1.4294135199424 2.29625869760765 2.68964055589675 0.853741847613557 0.393248041774728 0.999916699096417 "CKLF-like MARVEL transmembrane domain containing 7" "Cmtm7" "protein_coding"
"ENSMUSG00000033111" 0.724360855084575 2.98733692424525 4.37125468801008 0.683404911738321 0.494351017194224 0.999916699096417 "RIKEN cDNA 3830406C13 gene" "3830406C13Rik" "protein_coding"
"ENSMUSG00000033166" 2.4294135199424 3.15946762663306 2.02132304675561 1.56306911540155 0.118036339055614 0.999916699096417 "DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease" "Dis3" "protein_coding"
"ENSMUSG00000033255" 0.724360855084575 2.98733692424525 4.37125468801008 0.683404911738321 0.494351017194224 0.999916699096417 "predicted gene 5134" "Gm5134" "protein_coding"
"ENSMUSG00000033813" 1.46787223731554 2.33466655181517 2.65333191462211 0.87989992467553 0.378913525540329 0.999916699096417 "transcription elongation factor A (SII) 1" "Tcea1" "protein_coding"
"ENSMUSG00000033871" 4.15043371062949 2.17274760168495 1.30587617536278 1.66382360186742 0.0961476859291279 0.999916699096417 "peroxisome proliferative activated receptor, gamma, coactivator 1 beta" "Ppargc1b" "protein_coding"
"ENSMUSG00000033883" 1.4919198815724 2.26300326814742 2.59208949125176 0.873042105909151 0.382640127813874 0.999916699096417 "DNA segment, Chr 3, ERATO Doi 254, expressed" "D3Ertd254e" "protein_coding"
"ENSMUSG00000034064" 1.19872171016915 3.7154326999258 3.14082500251712 1.18294801427911 0.236829750977676 0.999916699096417 "protein O-glucosyltransferase 1" "Poglut1" "protein_coding"
"ENSMUSG00000034413" 3.92607285554492 2.07132498323798 1.32410002753599 1.56432666729303 0.11774087258565 0.999916699096417 "neuralized E3 ubiquitin protein ligase 1B" "Neurl1b" "protein_coding"
"ENSMUSG00000034848" 1.4919198815724 2.26300326814742 2.59208949125176 0.873042105909151 0.382640127813874 0.999916699096417 "tetratricopeptide repeat domain 21B" "Ttc21b" "protein_coding"
"ENSMUSG00000035139" 2.93415297397252 2.29414444578769 1.59551523879302 1.4378705950331 0.150470774323174 0.999916699096417 "SECIS binding protein 2" "Secisbp2" "protein_coding"
"ENSMUSG00000035828" 1.19872171016915 3.7154326999258 3.14082500251712 1.18294801427911 0.236829750977676 0.999916699096417 "proviral integration site 3" "Pim3" "protein_coding"
"ENSMUSG00000035885" 0.737180427542287 3.01064179896769 4.32184943082646 0.696609599004926 0.486047146975843 0.999916699096417 "cytochrome c oxidase subunit VIIIa" "Cox8a" "protein_coding"
"ENSMUSG00000036093" 2.67292490217337 2.19905673974839 1.72340892067195 1.27599243184316 0.201958194431127 0.999916699096417 "ADP-ribosylation factor-like 5A" "Arl5a" "protein_coding"
"ENSMUSG00000036863" 1.21787223731554 2.01187430283392 2.95304092848747 0.681289000577579 0.495688641844569 0.999916699096417 "synapse defective 1, Rho GTPase, homolog 2 (C. elegans)" "Syde2" "protein_coding"
"ENSMUSG00000037001" 1.44223309240011 2.30891781837644 2.64187358747839 0.873969833121445 0.38213468240578 0.999916699096417 "zinc finger protein 39" "Zfp39" "protein_coding"
"ENSMUSG00000037108" 3.20979211888794 2.44491750460022 1.56675991693772 1.56049275844309 0.118643479929531 0.999916699096417 "zinc finger, CW type with PWWP domain 1" "Zcwpw1" "protein_coding"
"ENSMUSG00000037126" 0.724360855084575 2.98733692424525 4.37125468801008 0.683404911738321 0.494351017194224 0.999916699096417 "pleckstrin and Sec7 domain containing" "Psd" "protein_coding"
"ENSMUSG00000037148" 1.51755902648783 2.28354783872294 2.78858305890523 0.81889181368671 0.412848140949919 0.999916699096417 "Rho GTPase activating protein 10" "Arhgap10" "protein_coding"
"ENSMUSG00000037188" 0.724360855084575 2.98733692424525 4.37125468801008 0.683404911738321 0.494351017194224 0.999916699096417 "grainyhead like transcription factor 3" "Grhl3" "protein_coding"
"ENSMUSG00000037344" 0.961541282626862 3.39672929626352 3.62088329477235 0.93809411122627 0.348196047842304 0.999916699096417 "solute carrier family 12 (potassium/chloride transporters), member 9" "Slc12a9" "protein_coding"
"ENSMUSG00000037523" 2.42292490217337 2.03031387572693 1.80571475618112 1.12438239139209 0.260850838879122 0.999916699096417 "mitochondrial antiviral signaling protein" "Mavs" "protein_coding"
"ENSMUSG00000037624" 0.724360855084575 2.98733692424525 4.37125468801008 0.683404911738321 0.494351017194224 0.999916699096417 "potassium channel, subfamily K, member 2" "Kcnk2" "protein_coding"
"ENSMUSG00000037656" 1.47436085508457 4.01011917470155 2.72358354534687 1.47236870392784 0.140921339600873 0.999916699096417 "solute carrier family 20, member 2" "Slc20a2" "protein_coding"
"ENSMUSG00000038010" 0.961541282626862 3.39672929626352 3.62088329477235 0.93809411122627 0.348196047842304 0.999916699096417 "coiled-coil domain containing 138" "Ccdc138" "protein_coding"
"ENSMUSG00000038271" 1.48069180977325 2.34967023366238 2.830589299569 0.830099313249064 0.406482635355403 0.999916699096417 "intermediate filament family orphan 1" "Iffo1" "protein_coding"
"ENSMUSG00000038412" 1 3.44875270628295 3.866314705596 0.891999997126804 0.372392933934878 0.999916699096417 "HIG1 domain family, member 1A" "Higd1a" "protein_coding"
"ENSMUSG00000038510" 0.737180427542287 3.01064179896769 4.32184943082646 0.696609599004926 0.486047146975843 0.999916699096417 "ribosome production factor 2 homolog" "Rpf2" "protein_coding"
"ENSMUSG00000038524" 0.737180427542287 3.01064179896769 4.32184943082646 0.696609599004926 0.486047146975843 0.999916699096417 "FCH and double SH3 domains 1" "Fchsd1" "protein_coding"
"ENSMUSG00000038888" 0.724360855084575 2.98733692424525 4.37125468801008 0.683404911738321 0.494351017194224 0.999916699096417 "cytosolic thiouridylase subunit 1" "Ctu1" "protein_coding"
"ENSMUSG00000039182" 0.724360855084575 2.98733692424525 4.37125468801008 0.683404911738321 0.494351017194224 0.999916699096417 "expressed sequence AW209491" "AW209491" "protein_coding"
"ENSMUSG00000039328" 0.737180427542287 3.01064179896769 4.32184943082646 0.696609599004926 0.486047146975843 0.999916699096417 "ring finger protein 122" "Rnf122" "protein_coding"
"ENSMUSG00000039682" 1.46628073665698 2.23554934369955 2.65046753840938 0.84345471555602 0.398974181973017 0.999916699096417 "leucine aminopeptidase 3" "Lap3" "protein_coding"
"ENSMUSG00000039713" 1.46154128262686 3.99903908183089 2.72584144957949 1.46708425849486 0.142353135763617 0.999916699096417 "pleckstrin homology domain containing, family G (with RhoGef domain) member 5" "Plekhg5" "protein_coding"
"ENSMUSG00000039982" 2.94223309240011 3.45746356340603 1.91123047601052 1.80902492232287 0.0704471315932205 0.999916699096417 "deltex 4, E3 ubiquitin ligase" "Dtx4" "protein_coding"
"ENSMUSG00000040183" 0.724360855084575 2.98733692424525 4.37125468801008 0.683404911738321 0.494351017194224 0.999916699096417 "ankyrin repeat domain 6" "Ankrd6" "protein_coding"
"ENSMUSG00000040253" 1.23718042754229 3.7562606110098 3.08179156815618 1.21885615166932 0.222898794747095 0.999916699096417 "guanylate binding protein 7" "Gbp7" "protein_coding"
"ENSMUSG00000040260" 0.724360855084575 2.98733692424525 4.37125468801008 0.683404911738321 0.494351017194224 0.999916699096417 "dishevelled associated activator of morphogenesis 2" "Daam2" "protein_coding"
"ENSMUSG00000040272" 0.724360855084575 2.98733692424525 4.37125468801008 0.683404911738321 0.494351017194224 0.999916699096417 "1-aminocyclopropane-1-carboxylate synthase (non-functional)" "Accs" "protein_coding"
"ENSMUSG00000040390" 1.94064159174155 2.72813233021128 2.29551248814737 1.18846329274952 0.234650933347646 0.999916699096417 "mitogen-activated protein kinase kinase kinase 10" "Map3k10" "protein_coding"
